report_id,report_year,facility_id,jurisdiction_code,jurisdiction_facility_id,facility_name,registered_business_name,primary_anzsic_class_code,primary_anzsic_class_name,substance_id,substance_sort_order,substance_name,air_point_emission_kg,air_point_eet,air_fugitive_emission_kg,air_fugitive_eet,air_total_emission_kg,water_emission_kg,water_eet,land_emission_kg,land_eet,suburb,state,postcode,latitude,longitude,pivot_facility_name
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,17,18,"1,3-Butadiene (vinyl ethylene)",0.116912785,___4_,,,0.116912785,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,20,21,Carbon monoxide,22319.7135,___4_,,,22319.7135,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,42,44,Ethylbenzene,8.60903235,___4_,,,8.60903235,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,47,48,Formaldehyde (methyl aldehyde),191.31183,___4_,,,191.31183,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,69,70,Oxides of Nitrogen,86090.3235,___4_,,,86090.3235,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,92,71,Particulate Matter ?2.5 µm (PM2.5),510.16488,___4_,,,510.16488,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,70,72,Particulate Matter ?10.0 µm (PM10),510.16488,___4_,,,510.16488,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,77,80,Sulfur dioxide,138.169655,___4_,,,138.169655,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,81,84,Toluene (methylbenzene),35.0738355,___4_,,,35.0738355,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,85,88,Total Volatile Organic Compounds,563.307055,___4_,,,563.307055,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524366,2020/2021,560028,WA,WA1138,Wyloo West Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,89,92,Xylenes (individual or mixed isomers),17.005496,___4_,,,17.005496,,,,,Nanutarra,WA,6751,-22.6263167,116.1961278,"Wyloo West Compressor Station, Nanutarra WA (WA1138)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,1,1,Acetaldehyde,34.185315,___4_,,,34.185315,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,91,5,Acrolein,0.7849144,___4_,,,0.7849144,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,12,13,Benzene,3.0130763,___4_,,,3.0130763,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,15,16,"Biphenyl (1,1-biphenyl)",0.742447,___4_,,,0.742447,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,17,18,"1,3-Butadiene (vinyl ethylene)",0.988818665,___4_,,,0.988818665,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,20,21,Carbon monoxide,12251.1863,___4_,,,12251.1863,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,23,24,Chloroethane (ethyl chloride),0.006546082,___4_,,,0.006546082,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,24,25,Chloroform (trichloromethane),0.09975978,___4_,,,0.09975978,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,35,37,"1,2-Dichloroethane",0.0094113,___4_,,,0.0094113,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,47,48,Formaldehyde (methyl aldehyde),273.18263,___4_,,,273.18263,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,49,50,n-Hexane,3.890004,___4_,,,3.890004,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,56,57,Methanol,8.762966,___4_,,,8.762966,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,69,70,Oxides of Nitrogen,54020.5535,___4_,,,54020.5535,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,92,71,Particulate Matter ?2.5 µm (PM2.5),235.7441106,___4_,,,235.7441106,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,70,72,Particulate Matter ?10.0 µm (PM10),235.7441106,___4_,,,235.7441106,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,71,73,Phenol,0.08407428,___4_,,,0.08407428,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,74,77,Polycyclic aromatic hydrocarbons (B[a]Peq),0.000606506,___4_,,,0.000606506,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,76,79,Styrene (ethenylbenzene),0.0826103,___4_,,,0.0826103,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,77,80,Sulfur dioxide,66.493115,___4_,,,66.493115,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,81,84,Toluene (methylbenzene),17.6172857,___4_,,,17.6172857,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,85,88,Total Volatile Organic Compounds,674.100095,___4_,,,674.100095,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,88,91,Vinyl Chloride Monomer,0.05207586,___4_,,,0.05207586,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
524358,2020/2021,550342,WA,WA1054,Yaraloola Compressor Station,GOLDFIELDS GAS TRANSMISSION PTY LTD,2700,Gas Supply,89,92,Xylenes (individual or mixed isomers),8.4932952,___4_,,,8.4932952,,,,,Mardie,WA,6714,-21.45512922,115.9612247,"Yaraloola Compressor Station, Mardie WA (WA1054)"
528588,2020/2021,544970,WA,WA0616,Otter-Juan/Coronet Mine,GOLDFIELDS MINE MANAGEMENT PTY LTD,806,Nickel Ore Mining,26,27,Chromium (III) compounds,,,158.2442,___4_,158.2442,,,,,Feysville,WA,6431,-31.168889,121.650833,"Otter-Juan/Coronet Mine, Feysville WA (WA0616)"
528588,2020/2021,544970,WA,WA0616,Otter-Juan/Coronet Mine,GOLDFIELDS MINE MANAGEMENT PTY LTD,806,Nickel Ore Mining,46,47,Fluoride compounds,,,53.80302,___4_,53.80302,,,,,Feysville,WA,6431,-31.168889,121.650833,"Otter-Juan/Coronet Mine, Feysville WA (WA0616)"
528588,2020/2021,544970,WA,WA0616,Otter-Juan/Coronet Mine,GOLDFIELDS MINE MANAGEMENT PTY LTD,806,Nickel Ore Mining,54,55,Manganese & compounds,,,232.0915,___4_,232.0915,,,,,Feysville,WA,6431,-31.168889,121.650833,"Otter-Juan/Coronet Mine, Feysville WA (WA0616)"
528588,2020/2021,544970,WA,WA0616,Otter-Juan/Coronet Mine,GOLDFIELDS MINE MANAGEMENT PTY LTD,806,Nickel Ore Mining,64,65,Nickel & compounds,,,15.82442,___4_,15.82442,,,,,Feysville,WA,6431,-31.168889,121.650833,"Otter-Juan/Coronet Mine, Feysville WA (WA0616)"
528588,2020/2021,544970,WA,WA0616,Otter-Juan/Coronet Mine,GOLDFIELDS MINE MANAGEMENT PTY LTD,806,Nickel Ore Mining,85,88,Total Volatile Organic Compounds,,,375.205,___4_,375.205,,,,,Feysville,WA,6431,-31.168889,121.650833,"Otter-Juan/Coronet Mine, Feysville WA (WA0616)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,11,12,Arsenic & compounds,,,7.65,___4_,7.65,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,14,15,Beryllium & compounds,,,5.8,___4_,5.8,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,16,17,Boron & compounds,,,92.01,___4_,92.01,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,18,19,Cadmium & compounds,,,0.597,___4_,0.597,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,20,21,Carbon monoxide,1949.5,___4_,86672.9,___4_,88622.4,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,26,27,Chromium (III) compounds,,,98.79,___4_,98.79,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,27,28,Chromium (VI) compounds,,,10.27,___4_,10.27,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,28,29,Cobalt & compounds,,,40.81,___4_,40.81,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,29,30,Copper & compounds,,,67.72,___4_,67.72,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,30,31,Cumene (1-methylethylbenzene),,,2.18,___4_,2.18,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,46,47,Fluoride compounds,,,515,___4_,515,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,52,53,Lead & compounds,,,34.54,___4_,34.54,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,53,54,Magnesium oxide fume,,,0.02,___4_,0.02,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,54,55,Manganese & compounds,,,2142.2,___4_,2142.2,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,55,56,Mercury & compounds,,,0.814,___4_,0.814,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,64,65,Nickel & compounds,,,27.84,___4_,27.84,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,69,70,Oxides of Nitrogen,9060.2,___4_,227737.4,___4_,236797.6,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,92,71,Particulate Matter ?2.5 µm (PM2.5),622.3,___4_,13951.5,___4_,14573.8,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,70,72,Particulate Matter ?10.0 µm (PM10),637.3,___4_,1321091.3,___4_,1321728.6,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,74,77,Polycyclic aromatic hydrocarbons (B[a]Peq),,,6.12,___4_,6.12,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,77,80,Sulfur dioxide,2.09,___4_,152.54,___4_,154.63,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,85,88,Total Volatile Organic Compounds,662.3,___4_,15985.2,___4_,16647.5,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,89,92,Xylenes (individual or mixed isomers),0.59,___4_,1.31,___4_,1.9,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
528052,2020/2021,502144,QLD,Q020GOL001,Kogan Creek Mine,GOLDING CONTRACTORS PTY LTD,600,Coal Mining,90,93,Zinc and compounds,,,218.9,___4_,218.9,,,,,Via Brigalow,QLD,4412,-26.928889,150.779167,"Kogan Creek Mine, Via Brigalow QLD (Q020GOL001)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,20,21,Carbon monoxide,784.33,___4_,537.67,___4_,1322,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,37,39,Ethanol,,,1316.26,___4_,1316.26,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,69,70,Oxides of Nitrogen,297.35,___4_,840.11,___4_,1137.46,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,92,71,Particulate Matter ?2.5 µm (PM2.5),68.95,___4_,,,68.95,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,70,72,Particulate Matter ?10.0 µm (PM10),68.95,___4_,,,68.95,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,74,77,Polycyclic aromatic hydrocarbons (B[a]Peq),0.00595,___4_,2.00E-06,___4_,0.005952,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,77,80,Sulfur dioxide,10.28,___4_,,,10.28,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
531726,2020/2021,595764,WA,WA1351,Good Drinks Australia Ltd,GOOD DRINKS AUSTRALIA LTD,1212,Beer Manufacturing,85,88,Total Volatile Organic Compounds,51.28,___4_,1387.23,___4_,1438.51,,,,,Palmyra,WA,6157,-32.051512,115.792015,"Good Drinks Australia Ltd, Palmyra WA (WA1351)"
527826,2020/2021,483814,NSW,1064,Camellia Vinegar,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,2,2,Acetic acid (ethanoic acid),4131,_2___,,,4131,,,,,Camellia,NSW,2142,-33.820974,151.03435,"Camellia Vinegar, Camellia NSW (1064)"
527826,2020/2021,483814,NSW,1064,Camellia Vinegar,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,37,39,Ethanol,3534,_2___,,,3534,,,,,Camellia,NSW,2142,-33.820974,151.03435,"Camellia Vinegar, Camellia NSW (1064)"
527826,2020/2021,483814,NSW,1064,Camellia Vinegar,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,85,88,Total Volatile Organic Compounds,7665,_2___,,,7665,,,,,Camellia,NSW,2142,-33.820974,151.03435,"Camellia Vinegar, Camellia NSW (1064)"
527336,2020/2021,567588,NSW,1247,Goodman Fielder Consumer Foods Erskine Park,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,20,21,Carbon monoxide,1461.005,___4_,810.73,___4_,2271.735,,,,,Erskine Park,NSW,2759,-33.818288,150.797025,Goodman Fielder Consumer Foods Erskine Park NSW (1247)
527336,2020/2021,567588,NSW,1247,Goodman Fielder Consumer Foods Erskine Park,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,69,70,Oxides of Nitrogen,1733.94,___4_,40.54,___4_,1774.48,,,,,Erskine Park,NSW,2759,-33.818288,150.797025,Goodman Fielder Consumer Foods Erskine Park NSW (1247)
527336,2020/2021,567588,NSW,1247,Goodman Fielder Consumer Foods Erskine Park,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,92,71,Particulate Matter ?2.5 µm (PM2.5),128.44,___4_,,,128.44,,,,,Erskine Park,NSW,2759,-33.818288,150.797025,Goodman Fielder Consumer Foods Erskine Park NSW (1247)
527336,2020/2021,567588,NSW,1247,Goodman Fielder Consumer Foods Erskine Park,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,70,72,Particulate Matter ?10.0 µm (PM10),128.44,___4_,,,128.44,,,,,Erskine Park,NSW,2759,-33.818288,150.797025,Goodman Fielder Consumer Foods Erskine Park NSW (1247)
527336,2020/2021,567588,NSW,1247,Goodman Fielder Consumer Foods Erskine Park,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,74,77,Polycyclic aromatic hydrocarbons (B[a]Peq),0.01107795,___4_,,,0.01107795,,,,,Erskine Park,NSW,2759,-33.818288,150.797025,Goodman Fielder Consumer Foods Erskine Park NSW (1247)
527336,2020/2021,567588,NSW,1247,Goodman Fielder Consumer Foods Erskine Park,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,77,80,Sulfur dioxide,19.150404,___4_,,,19.150404,,,,,Erskine Park,NSW,2759,-33.818288,150.797025,Goodman Fielder Consumer Foods Erskine Park NSW (1247)
527336,2020/2021,567588,NSW,1247,Goodman Fielder Consumer Foods Erskine Park,GOODMAN FIELDER CONSUMER FOODS PTY LIMITED,1199,Other Food Product Manufacturing n.e.c.,85,88,Total Volatile Organic Compounds,95.52725,___4_,80.18,___4_,175.70725,,,,,Erskine Park,NSW,2759,-33.818288,150.797025,Goodman Fielder Consumer Foods Erskine Park NSW (1247)
527538,2020/2021,618890,NSW,1437,Goulburn Mulwaree Council Landfill,GOULBURN MULWAREE COUNCIL,2921,Waste Treatment and Disposal Services,26,27,Chromium (III) compounds,,,3.9,___4_,3.9,,,15928,___4_,Goulburn,NSW,2580,-34.75173025,149.7530839,"Goulburn Mulwaree Council Landfill, Goulburn NSW (1437)"
527538,2020/2021,618890,NSW,1437,Goulburn Mulwaree Council Landfill,GOULBURN MULWAREE COUNCIL,2921,Waste Treatment and Disposal Services,29,30,Copper & compounds,,,1.9,___4_,1.9,,,10022,___4_,Goulburn,NSW,2580,-34.75173025,149.7530839,"Goulburn Mulwaree Council Landfill, Goulburn NSW (1437)"
527538,2020/2021,618890,NSW,1437,Goulburn Mulwaree Council Landfill,GOULBURN MULWAREE COUNCIL,2921,Waste Treatment and Disposal Services,52,53,Lead & compounds,,,0.544,___4_,0.544,,,18716,___4_,Goulburn,NSW,2580,-34.75173025,149.7530839,"Goulburn Mulwaree Council Landfill, Goulburn NSW (1437)"
